time,theta1,theta2,x1,y1,x2,y2
3.71,-0.3751365279056254,-0.7961704922177835,-0.36639956592880507,-0.9304576068189153,-1.0810823595304728,-1.6299063215433873
3.72,-0.3903613840166232,-0.8134847476886389,-0.38052263764094796,-0.9247716054479483,-1.1072081375446823,-1.611741899004853
3.73,-0.4056782815098784,-0.8299064922342406,-0.3946420798473853,-0.9188349301227778,-1.1325103416068245,-1.5937796895572842
3.74,-0.4210626857770208,-0.845445921563218,-0.4087305492648288,-0.9126551035838628,-1.1569975591555173,-1.5760527836440574
3.75,-0.43648985521539574,-0.8601146565064957,-0.4227610382333962,-0.9062411955720292,-1.1806784023479733,-1.5585917678670274
3.7600000000000002,-0.45193498504467644,-0.8739256072643395,-0.4367070704089569,-0.8996037653627437,-1.203561447414216,-1.5414248965728932
3.77,-0.46737326217483477,-0.8868929138789166,-0.4505428095253153,-0.8927548245655329,-1.225655171910388,-1.5245782379318245
3.7800000000000002,-0.48277996364662495,-0.8990318297366626,-0.4642432016462294,-0.8857077676780635,-1.2469679199539156,-1.5080758383164543
3.79,-0.49813046193165306,-0.9103587131938963,-0.4777840277151147,-0.8784773320127973,-1.2675078753036253,-1.4919398366127108
3.8000000000000003,-0.5134002815258039,-0.9208909217074234,-0.4911419960614623,-0.8710795254767285,-1.2872830386037881,-1.476190623027929
3.81,-0.5285651003455893,-0.9306468042670846,-0.504294779631818,-0.8635315716498709,-1.306301234378231,-1.4608469377213371
3.8200000000000003,-0.5436008335087906,-0.9396455197870356,-0.5172211179990408,-0.855851806737488,-1.3245700994864675,-1.4459260580747368
3.83,-0.5584836576033063,-0.947906987963966,-0.5299008588909946,-0.8480595968129753,-1.342097113198108,-1.4314438993867544
3.84,-0.5731900153545848,-0.9554518721420461,-0.5423149755178333,-0.8401752598887282,-1.358889637920404,-1.4174150893548934
3.85,-0.587696625917606,-0.9623014621252691,-0.5544455814859747,-0.8322199812373405,-1.3749549136313157,-1.403853111717377
3.86,-0.601980459859495,-0.9684776905110632,-0.5662759090564752,-0.8242157453132418,-1.39030010608124,-1.3907703523174488
3.87,-0.616018841875008,-0.9740028714618694,-0.577790385678894,-0.8161851935786602,-1.404932305780387,-1.378178293190048
3.88,-0.6297894650515408,-0.9788996603752195,-0.5889746268567999,-0.8081515259645887,-1.4188585807311784,-1.3660875645046962
3.89,-0.6432703926117767,-0.9831910480234274,-0.5998154110874444,-0.8001384084156941,-1.4320860358741243,-1.3545079666683
3.9,-0.6564400786946092,-0.9869002025965049,-0.6103006627145156,-0.7921698688351022,-1.4446218000571196,-1.3434486003161412
3.91,-0.6692773036922509,-0.9900505292416409,-0.6204193598946397,-0.7842702454306969,-1.4564730623104272,-1.332917861553153
3.92,-0.681761315780978,-0.9926653756623698,-0.6301615990796808,-0.7764640101417062,-1.4676470708915885,-1.3229236010576184
3.93,-0.6938718737416444,-0.9947679237971505,-0.6395185706668558,-0.7687756485296746,-1.4781511480868859,-1.3134731793574148
3.94,-0.7055892469596774,-0.9963811898193653,-0.648482494298417,-0.7612295676000136,-1.4879927220323768,-1.304573452750178
3.95,-0.7168942331728885,-0.9975279710039963,-0.6570465622915,-0.7538499950128819,-1.4971793344102973,-1.2962307885629347
3.96,-0.7277681646598763,-0.998230695576884,-0.6652048689508615,-0.7466608884386988,-1.5057185779118383,-1.288451166174155
3.97,-0.7381928976063622,-0.9985114666758882,-0.6729523230709313,-0.7396858595873229,-1.5136181179517585,-1.28124012401277
3.98,-0.7481509800008669,-0.998391748132756,-0.6802846882240355,-0.7329479810790988,-1.52088564299302,-1.2746028849076083
3.99,-0.7576256624938477,-0.9978923403824406,-0.6871984995124234,-0.7264696981071364,-1.527528842809342,-1.2685443370033709
4.0,-0.7666008983976949,-0.9970333804631007,-0.6936909704873273,-0.720272752132378,-1.5335553834504534,-1.263069001049136
4.01,-0.7750613620047153,-0.9958343024541753,-0.6997599123361176,-0.7143780967298403,-1.5389728666363607,-1.2581810181403987
4.0200000000000005,-0.7829924608693827,-0.9943137328440386,-0.7054036481006977,-0.708805821961295,-1.543788742338036,-1.25388419592292
4.03,-0.790380292520599,-0.9924895799726876,-0.7106208881538599,-0.7035751227263648,-1.5480102817847166,-1.250181931533707
4.04,-0.7972118005916993,-0.9903788050559722,-0.7154107478003021,-0.6987041304671188,-1.5516445129071506,-1.2470772608220115
4.05,-0.8034747865450682,-0.987997402121074,-0.7197726624021665,-0.6942098490071261,-1.5546981601881324,-1.244572832089071
4.0600000000000005,-0.8091579096721419,-0.9853603980065067,-0.7237062976754614,-0.6901081036365799,-1.5571775847456522,-1.2426708725864608
4.07,-0.8142506870934053,-0.982481852362116,-0.7272114643102255,-0.6864134950420028,-1.5590887233456086,-1.2413731565488355
4.08,-0.8187434758072792,-0.9793748806709314,-0.73028802531489,-0.683139370905878,-1.5604370280003708,-1.2406809687623084
4.09,-0.8226274244105929,-0.976051709894116,-0.732935788638355,-0.6802978242895332,-1.5612274049331116,-1.2405950653819908
4.1,-0.8258945489598094,-0.9725236012371861,-0.7351544906942923,-0.6778996052602595,-1.561464166447731,-1.2411156559515082
4.11,-0.8285377548989231,-0.9688008336525514,-0.73694374877983,-0.6759540747227808,-1.5611509810140238,-1.2422423743836952
4.12,-0.8305508370294801,-0.9648927039135986,-0.738303005698015,-0.6744691777815179,-1.5602908211736461,-1.2439742534477491
4.13,-0.8319284795105792,-0.960807526614688,-0.7392314821835191,-0.673451420481654,-1.5588859159899093,-1.2463097006361141
4.14,-0.8326662305867111,-0.9565526847396835,-0.7397281204754239,-0.6729058684377011,-1.5569377208680024,-1.249246452663905
4.15,-0.8327604314705999,-0.9521347455603323,-0.7397915055208089,-0.6728361824093997,-1.5544469013369056,-1.2527815126498623
4.16,-0.8322082868376764,-0.9475593673871869,-0.7394198898849478,-0.6732445517362406,-1.5514132987354774,-1.2569111551866152
4.17,-0.8310078831551965,-0.9428312950597186,-0.7386111920994182,-0.6741316688195833,-1.5478359174108165,-1.2616308977081767
4.18,-0.829158188634425,-0.9379543601217607,-0.7373629916257026,-0.675496719888997,-1.5437129092981734,-1.2669354827965358
4.19,-0.8266590532306374,-0.9329314808215081,-0.7356725329505438,-0.6773373784622632,-1.5390415657877443,-1.2728188618672647
4.2,-0.8235111883548568,-0.9277647033024153,-0.7335367250229677,-0.6796498164809426,-1.5338183280265238,-1.2792741621291648
4.21,-0.8197161255871884,-0.9224552768490591,-0.7309521351252936,-0.6824287333896298,-1.5280388117774724,-1.2862936436995311
4.22,-0.8152762934214771,-0.9170035425808701,-0.7279150717456726,-0.6856673014848327,-1.5216978084413881,-1.293868721183817
4.23,-0.8101950336341499,-0.9114089217422041,-0.7244216359791487,-0.6893571594792455,-1.5147893115074476,-1.3019899511905557
4.24,-0.8044766012557755,-0.9056699157941198,-0.7204677707312217,-0.6934884219203546,-1.5073065465099882,-1.3106470246562898
4.25,-0.7981261647677148,-0.8997841066966767,-0.7160493186740183,-0.6980496925194324,-1.499242008617714,-1.3198287613362898
4.26,-0.7911498062565444,-0.8937481658357919,-0.7111620884240715,-0.7030280819343656,-1.4905875126458588,-1.3295231003317083
4.2700000000000005,-0.7835545442644168,-0.8875578194155559,-0.7058019446307318,-0.7084092143355262,-1.4813342385322374,-1.3397171115741626
4.28,-0.7753483735827962,-0.8812077995634466,-0.6999649182966042,-0.714177228112202,-1.4714727857132055,-1.3503970097240976
4.29,-0.7665402693795867,-0.8746918411592093,-0.6936472997826606,-0.720314808610946,-1.4609932367293685,-1.361548161651303
4.3,-0.7571401871991349,-0.8680026818348581,-0.6868457354538675,-0.7268032303786464,-1.449885224999011,-1.3731550984773522
4.3100000000000005,-0.7471590621472652,-0.86113206775175,-0.6795573294886871,-0.7336224069221196,-1.4381380100270462,-1.385201528068554
4.32,-0.736608851119886,-0.8540706914735576,-0.6717797824870515,-0.7407509188935575,-1.4257405434239971,-1.3976703743577583
4.33,-0.7255025382947643,-0.8468081921787036,-0.6635115085349828,-0.748166076510845,-1.4126815510022501,-1.4105437991658216
4.34,-0.7138541080985871,-0.8393332126176898,-0.654751731221421,-0.7558440119909345,-1.3989496298986523,-1.4238032080533836
4.3500000000000005,-0.7016785448919753,-0.8316333998074518,-0.6455006010358341,-0.7637597620079084,-1.3845333291938173,-1.4374292853733106
4.36,-0.6889918273456347,-0.8236954156039379,-0.6357593097195581,-0.7718873623171395,-1.3694212323098456,-1.4514020298123471
4.37,-0.6758109100653996,-0.8155049836899836,-0.6255301943246602,-0.7801999589772822,-1.3536020524735466,-1.4657007754404194
4.38,-0.6621537996507536,-0.807046769003358,-0.6148169135713368,-0.7886698693284886,-1.3370646842974778,-1.4803042797514516
4.39,-0.6480393990872125,-0.7983046583321343,-0.6036244409593248,-0.797268796753355,-1.3197983456037927,-1.4951906679583609
4.4,-0.6334874779286641,-0.789261814326755,-0.5919591475973812,-0.8059679693237082,-1.3017926579918162,-1.5103374657679491
4.41,-0.6185186722973742,-0.7799006755000362,-0.5798289027819651,-0.8147382668677484,-1.2830377073817596,-1.5257216542498502
4.42,-0.6031544284345217,-0.770203059371222,-0.567243121996945,-0.8235503873759996,-1.263524124760555,-1.5413196854032292
4.43,-0.5874170160541851,-0.7601501738107621,-0.5542128628999746,-0.8323749771564579,-1.2432431516276894,-1.5571075217657104
4.44,-0.5713294914918939,-0.7497226879488963,-0.5407508716751253,-0.8411827951061482,-1.22218669935038,-1.5730606624860415
4.45,-0.5549154418017345,-0.738901173422764,-0.526871432269607,-0.8499449946073998,-1.2003474881079974,-1.5891540328451401
4.46,-0.5381989786517332,-0.7276661150451864,-0.512590406996945,-0.8586332596951426,-1.1777190760282066,-1.6053620281463803
4.47,-0.5212047383238636,-0.7159979108046698,-0.49792527203028564,-0.867219939504141,-1.1542958778659032,-1.6216585571497282
4.48,-0.5039577282568937,-0.7038771341719295,-0.4828950080767927,-0.8756782577947875,-1.130073241676922,-1.6380169843161525
4.49,-0.48648346561930217,-0.691284380377996,-0.4675202308532409,-0.883982371850781,-1.1050474610248473,-1.6544101950696206
4.5,-0.46880778491208386,-0.6782005632396004,-0.4518230226047859,-0.8921075923027867,-1.0792158364373075,-1.6708105248459426
4.51,-0.45095651880430637,-0.6646074167387026,-0.4358266295844702,-0.9000306377813152,-1.052576784411542,-1.6871896093498182
4.5200000000000005,-0.43295549789071364,-0.6504874954126827,-0.41955542419891484,-0.9077297208008938,-1.0251298452076754,-1.703518399169658
4.53,-0.41483055069173236,-0.6358241743543466,-0.4030348587704665,-0.9151846276112106,-0.9968756910349396,-1.719767169017273
4.54,-0.3966074659622182,-0.620601709374318,-0.3862913765679016,-0.9223768060772537,-0.9678161501894866,-1.73590550112394
4.55,-0.37831188322965575,-0.6048054516093453,-0.3693522472992311,-0.9292894691187497,-0.9379542963361764,-1.751902202931561
4.5600000000000005,-0.35996918100330166,-0.5884219817130885,-0.35224538970667874,-0.935907679971903,-0.9072944808679473,-1.76772527199617
4.57,-0.34160421967862215,-0.5714394417260934,-0.334999047960787,-0.9422184661029342,-0.8758424046124691,-1.783341800439666
4.58,-0.3232413282403117,-0.5538475537085609,-0.31764168634636936,-0.9482108199630686,-0.8436051722307883,-1.7987179695604782
4.59,-0.30490424478259176,-0.5356376805996743,-0.3002018380103805,-0.9538757028330207,-0.8105913503572982,-1.8138190414817223
4.6000000000000005,-0.28661610805903526,-0.516802836904908,-0.2827080003868104,-0.9592060188078947,-0.7768110439875058,-1.8286093672627586
4.61,-0.2683992109820227,-0.4973379547569134,-0.265188301728012,-0.9641966420946574,-0.7422759798872058,-1.843052345466189
4.62,-0.2502747892555005,-0.47724010497545705,-0.2476701966335499,-0.9688444011808598,-0.7069996037190012,-1.8571104062640937
4.63,-0.2322630181378648,-0.4565084994493908,-0.23018036260177868,-0.9731479849809657,-0.6709972021464756,-1.8707450627245517
4.64,-0.21438293416480672,-0.4351445210635509,-0.21274452896621038,-0.9771078576057739,-0.6342859877545577,-1.8839169877553286
4.65,-0.1966523615041652,-0.41315177412143084,-0.19538731510749682,-0.9807261580558988,-0.5968852161547168,-1.8965861011993232
4.66,-0.17908759482461767,-0.39053637632254523,-0.17813183495375412,-0.9840066307581512,-0.5588162946833242,-1.908711633513303
4.67,-0.16170331843899735,-0.3673070229341798,-0.16099953712198423,-0.9869544817500485,-0.5201029247226356,-1.9202522675685603
4.68,-0.1445125684793558,-0.3434749943630293,-0.1440100961962987,-0.9895762184862431,-0.4807712353681679,-1.9311663284298772
4.69,-0.1275266244564314,-0.3190541873973386,-0.1271812436585705,-0.9918794943245168,-0.44084986488767597,-1.9414120088053175
4.7,-0.1107548035673,-0.2940612908006616,-0.11052851110250538,-0.9938729537689731,-0.40037007428878196,-1.9509475946668164
4.71,-0.09420433051159524,-0.26851586900327135,-0.09406505696222586,-0.9955660525845049,-0.35936583815785783,-1.9597317517757733
4.72,-0.07788032338703312,-0.24244035348575976,-0.07780161875732598,-0.9969688601549899,-0.31787394304662214,-1.96772386483451
